,age,job,marital,education,default,balance,housing,loan,day,month,duration,campaign,pdays,previous,poutcome,y
34513,30,8,3,3,2,1073,1,2,5,5,1130,4,-1,0,1,2
34514,27,3,3,3,2,268,1,2,5,5,188,1,-1,0,1,2
34515,37,1,2,3,2,726,1,2,5,5,136,2,362,2,2,2
34516,30,1,3,3,2,572,1,2,5,5,237,1,319,4,2,2
34517,37,4,1,4,2,658,1,2,5,5,838,1,-1,0,1,1
34518,66,2,3,3,2,10177,2,2,5,5,272,4,-1,0,1,2
34519,33,8,1,3,2,23,1,2,5,5,173,1,-1,0,1,2
34520,35,4,1,3,2,2311,1,2,5,5,659,1,167,1,3,2
34521,29,8,3,3,2,-16,1,1,5,5,201,1,-1,0,1,2
34522,30,2,1,3,2,182,1,1,5,5,143,1,364,1,3,2
34523,30,11,3,3,2,237,1,2,5,5,39,1,-1,0,1,2
34524,37,8,1,2,2,0,1,2,5,5,108,1,349,2,3,2
34525,41,6,1,4,2,121,1,2,5,5,456,1,287,1,3,2
34526,32,4,3,4,2,0,1,2,5,5,196,1,-1,0,1,2
34527,34,8,2,3,2,0,1,2,5,5,150,1,-1,0,1,2
34528,38,11,1,3,2,54,1,1,5,5,236,1,287,2,3,2
34529,33,2,1,3,2,30,1,2,5,5,125,2,-1,0,1,2
34530,23,3,3,3,2,-503,1,2,5,5,92,1,342,4,2,2
34531,33,9,1,4,2,210,1,2,5,5,84,1,167,1,3,2
34532,24,7,3,3,2,547,2,2,5,5,60,1,-1,0,1,2
34533,30,8,1,3,2,203,1,2,5,5,18,6,-1,0,1,2
34534,31,1,3,3,2,187,1,2,5,5,241,1,347,1,3,2
34535,29,11,3,3,1,-368,1,2,5,5,151,1,-1,0,1,2
34536,33,8,2,2,2,1022,1,2,5,5,154,1,-1,0,1,2
34537,34,4,1,4,2,188,2,2,5,5,399,1,-1,0,1,2
34538,27,6,3,3,2,376,1,1,5,5,273,1,-1,0,1,2
34539,51,2,1,2,2,2,1,2,5,5,295,1,-1,0,1,2
34540,27,6,3,3,2,77,1,1,5,5,123,1,-1,0,1,2
34541,27,11,3,3,2,1996,1,2,5,5,345,1,-1,0,1,2
34542,25,11,3,3,2,1833,1,2,5,5,323,2,-1,0,1,2
34543,30,4,3,4,2,6392,1,2,5,5,335,1,-1,0,1,2
34544,32,8,3,2,2,2829,1,2,5,5,26,1,-1,0,1,2
34545,27,11,3,3,2,740,1,2,5,5,294,1,-1,0,1,2
34546,26,11,1,3,2,18,1,1,5,5,138,1,-1,0,1,2
34547,38,8,3,3,2,2032,1,2,5,5,87,4,349,2,3,2
34548,41,4,1,3,2,6,2,2,5,5,123,1,-1,0,1,2
34549,23,11,3,3,2,632,1,2,5,5,248,1,-1,0,1,2
34550,57,10,1,3,2,0,1,2,5,5,127,1,363,4,3,2
34551,34,4,2,4,2,1,1,2,5,5,106,1,362,3,2,2
34552,33,2,3,4,2,1371,1,2,5,5,362,1,-1,0,1,2
34553,40,11,3,4,2,47,1,2,5,5,159,1,365,1,3,2
34554,31,4,1,4,2,451,1,2,5,5,67,1,-1,0,1,2
34555,48,2,2,3,2,-513,1,2,5,5,54,4,362,1,2,2
34556,40,8,3,3,2,411,1,2,5,5,197,1,-1,0,1,2
34557,36,4,2,4,2,668,1,2,5,5,623,1,-1,0,1,2
34558,28,1,1,3,2,0,1,2,5,5,335,2,281,8,3,2
34559,27,11,3,4,2,75,1,1,5,5,308,1,351,1,3,2
34560,39,5,1,3,2,1372,1,1,5,5,206,1,355,1,3,2
34561,43,8,1,2,2,2598,2,2,5,5,272,2,-1,0,1,2
34562,39,4,1,4,2,0,1,2,5,5,811,2,-1,0,1,1
34563,28,9,1,4,2,112,1,1,5,5,145,1,-1,0,1,2
34564,41,8,2,3,2,257,1,2,5,5,442,2,-1,0,1,2
34565,31,8,3,3,2,196,1,2,5,5,568,1,341,7,3,1
34566,30,8,3,2,2,253,1,2,5,5,259,1,-1,0,1,1
34567,42,4,1,4,2,3718,1,2,5,5,42,1,272,2,3,2
34568,27,8,1,2,2,1,1,2,5,5,49,2,-1,0,1,2
34569,56,8,2,2,2,0,1,2,5,5,313,1,-1,0,1,2
34570,46,2,1,3,2,517,1,2,5,5,29,3,-1,0,1,2
34571,28,8,1,3,2,1590,2,2,5,5,78,4,-1,0,1,2
34572,29,6,1,3,2,178,1,2,5,5,231,4,-1,0,1,2
34573,29,1,3,3,2,197,1,2,5,5,19,2,-1,0,1,2
34574,30,1,1,3,2,253,1,2,5,5,235,2,-1,0,1,2
34575,33,9,3,4,2,94,1,2,5,5,955,2,-1,0,1,1
34576,33,4,3,4,2,12686,1,2,5,5,470,2,166,2,3,2
34577,34,8,1,3,2,393,1,2,5,5,11,9,-1,0,1,2
34578,31,8,3,3,2,350,1,2,5,5,383,5,-1,0,1,2
34579,28,8,1,3,2,-25,1,2,5,5,58,2,-1,0,1,2
34580,31,4,3,4,2,130,1,2,5,5,155,1,-1,0,1,2
34581,47,11,1,3,2,232,1,2,5,5,166,2,285,1,3,2
34582,39,2,3,3,2,782,1,2,5,5,542,4,47,11,2,2
34583,47,8,1,2,2,-301,1,2,5,5,277,1,-1,0,1,2
34584,33,1,1,3,2,255,1,1,5,5,237,4,165,4,3,2
34585,40,1,1,3,2,0,1,2,5,5,184,1,334,2,3,2
34586,31,1,3,3,2,3677,1,2,5,5,325,2,-1,0,1,2
34587,32,2,3,3,2,98,1,2,5,5,360,1,365,2,3,2
34588,35,4,3,1,2,121,1,2,5,5,245,5,-1,0,1,2
34589,51,6,1,4,2,3921,1,2,5,5,168,1,-1,0,1,2
34590,43,4,2,4,2,1133,1,2,5,5,131,1,-1,0,1,2
34591,33,2,1,3,2,258,1,2,5,5,37,1,-1,0,1,2
34592,40,8,1,3,2,617,1,2,5,5,257,1,-1,0,1,2
34593,45,2,3,3,2,-11,1,2,5,5,247,1,-1,0,1,2
34594,36,8,1,3,2,108,1,2,5,5,348,1,-1,0,1,2
34595,41,8,1,3,2,992,1,1,5,5,335,1,295,3,3,2
34596,42,2,3,3,2,0,1,2,5,5,127,1,-1,0,1,2
34597,47,4,1,4,2,1649,1,2,5,5,217,2,-1,0,1,2
34598,41,8,2,2,2,169,1,2,5,5,71,1,-1,0,1,2
34599,35,2,1,3,2,1,1,1,5,5,58,1,-1,0,1,2
34600,32,11,2,4,2,75,2,2,5,5,104,3,256,9,3,2
34601,41,8,1,2,2,-441,1,2,5,5,352,1,-1,0,1,2
34602,44,3,1,3,2,0,2,2,5,5,398,2,165,4,3,2
34603,32,4,3,4,2,11,1,1,5,5,399,1,-1,0,1,2
34604,35,4,1,4,2,1432,1,2,5,5,54,3,-1,0,1,2
34605,37,2,3,3,2,686,1,2,5,5,253,3,280,2,3,2
34606,35,4,1,4,2,0,1,2,5,5,310,1,-1,0,1,2
34607,30,9,3,3,2,280,2,2,5,5,92,3,-1,0,1,2
34608,37,11,1,4,2,3043,1,2,5,5,249,1,300,1,3,2
34609,37,8,1,2,2,-738,1,2,5,5,303,1,-1,0,1,2
34610,37,1,2,3,2,731,1,2,5,5,160,1,-1,0,1,2
34611,43,4,1,3,2,-100,1,2,5,5,227,1,-1,0,1,2
34612,33,8,1,2,2,415,1,2,5,5,316,1,337,4,4,2
34613,54,11,1,3,2,-258,1,2,5,5,65,3,342,1,2,2
34614,31,1,3,3,2,3,1,2,5,5,41,1,-1,0,1,2
34615,35,1,3,3,2,1239,1,2,5,5,60,2,347,1,3,2
34616,53,2,2,3,2,0,1,2,5,5,246,1,344,1,3,2
34617,44,8,3,2,2,38,1,2,5,5,157,4,-1,0,1,2
34618,56,11,1,3,2,170,1,2,5,5,200,2,294,4,2,2
34619,43,8,1,3,2,-755,1,1,5,5,162,1,337,1,3,2
34620,34,1,2,3,2,-258,1,2,5,5,259,1,-1,0,1,2
34621,31,2,1,3,2,33,1,2,5,5,290,2,-1,0,1,2
34622,54,6,1,3,2,0,1,2,5,5,387,2,287,1,3,2
34623,47,11,1,3,2,57,2,2,5,5,253,1,342,1,4,2
34624,35,6,1,4,2,0,2,2,5,5,74,1,168,4,3,2
34625,45,1,2,3,2,343,1,2,5,5,301,2,-1,0,1,2
34626,39,4,2,4,2,224,1,2,5,5,106,1,-1,0,1,2
34627,35,4,1,4,2,76,2,2,5,5,283,1,362,9,3,2
34628,42,11,1,3,2,89,1,2,5,5,159,1,-1,0,1,2
34629,32,2,2,3,2,-273,1,2,5,5,64,1,-1,0,1,2
34630,53,1,1,2,2,171,1,1,5,5,343,4,167,6,2,2
34631,33,11,2,3,2,1480,1,2,5,5,223,1,-1,0,1,2
34632,51,11,3,3,2,-463,1,2,5,5,496,1,343,3,3,2
34633,44,8,1,3,2,0,2,2,5,5,113,2,-1,0,1,2
34634,41,2,2,4,2,-298,1,2,5,5,397,1,-1,0,1,2
34635,27,4,3,4,2,218,1,2,5,5,876,1,-1,0,1,2
34636,35,11,1,3,2,784,1,2,5,5,101,2,-1,0,1,2
34637,48,1,3,3,2,0,1,1,5,5,334,1,-1,0,1,2
34638,41,4,1,4,2,326,1,2,5,5,788,1,-1,0,1,1
34639,47,2,1,3,2,769,1,2,5,5,183,1,265,2,3,2
34640,43,1,1,3,2,122,1,2,5,5,355,2,-1,0,1,2
34641,44,1,1,3,2,-395,1,2,5,5,894,1,-1,0,1,1
34642,27,6,3,4,2,2159,1,2,5,5,1101,1,-1,0,1,2
34643,39,8,3,3,2,290,1,2,5,5,128,1,336,1,2,2
34644,25,7,3,3,2,293,1,2,5,5,170,2,-1,0,1,2
34645,48,2,1,3,2,-582,1,2,5,5,325,2,-1,0,1,2
34646,43,11,2,3,2,0,1,2,5,5,150,2,342,2,3,2
34647,35,1,1,3,2,27,1,1,5,5,442,2,278,3,3,2
34648,50,8,1,3,2,716,1,2,5,5,444,2,-1,0,1,2
34649,45,4,1,4,2,7620,1,2,5,5,85,8,-1,0,1,2
34650,46,4,1,4,2,1217,1,2,5,5,83,9,168,2,2,2
34651,55,1,1,3,2,-626,1,1,5,5,369,2,278,5,3,2
34652,39,2,2,3,2,676,1,2,5,5,281,2,-1,0,1,2
34653,45,2,1,3,2,251,1,2,5,5,304,2,259,2,3,2
34654,32,4,1,4,2,4761,1,2,5,5,159,2,350,2,3,2
34655,46,8,1,1,2,9328,1,2,5,5,725,3,-1,0,1,1
34656,38,1,1,3,2,0,1,2,5,5,263,2,-1,0,1,2
34657,33,4,1,4,2,8339,1,2,5,5,335,2,165,5,2,2
34658,30,4,1,4,2,6432,1,2,5,5,334,6,165,5,3,2
34659,31,2,1,3,2,368,1,2,5,5,414,5,361,3,2,2
34660,37,2,3,4,2,0,1,2,5,5,342,2,-1,0,1,2
34661,59,8,1,3,2,5314,1,2,5,5,200,3,-1,0,1,2
34662,44,4,2,4,2,0,1,1,5,5,297,2,167,1,3,2
34663,34,8,1,2,2,6352,1,2,5,5,338,4,288,2,2,2
34664,30,1,1,4,2,6,1,2,5,5,279,2,342,2,3,2
34665,31,11,2,3,2,345,1,2,5,5,318,3,-1,0,1,2
34666,37,2,1,3,2,176,1,2,5,5,147,2,347,1,3,2
34667,48,8,1,3,2,2345,1,1,5,5,306,2,-1,0,1,2
34668,35,5,1,3,2,738,1,2,5,5,81,9,-1,0,1,2
34669,51,4,1,1,2,914,1,2,5,5,176,2,341,3,3,2
34670,30,11,3,3,2,-522,1,1,5,5,670,2,286,6,3,1
34671,25,7,3,3,2,703,2,2,5,5,1100,3,-1,0,1,2
34672,35,1,2,3,2,67,1,2,5,5,192,2,-1,0,1,2
34673,45,2,3,3,2,341,1,1,5,5,77,2,-1,0,1,2
34674,48,11,3,4,2,104,1,2,5,5,124,2,344,1,2,2
34675,19,7,3,3,2,291,2,2,5,5,291,5,-1,0,1,2
34676,36,11,3,3,2,103,1,2,5,5,122,2,344,2,3,2
34677,39,8,3,3,2,519,1,1,5,5,180,3,166,15,3,2
34678,52,11,1,3,2,221,1,2,5,5,178,2,363,3,3,2
34679,51,8,1,2,2,565,1,1,5,5,157,7,250,3,3,2
34680,37,4,1,4,2,8564,1,2,5,5,211,2,347,1,3,2
34681,35,2,1,3,2,1286,1,2,5,5,862,3,337,1,2,1
34682,42,8,1,3,2,2152,1,2,5,5,319,2,169,1,3,2
34683,61,10,2,3,2,0,2,2,5,5,272,3,-1,0,1,2
34684,24,2,3,4,2,805,1,2,5,5,169,2,-1,0,1,2
34685,40,4,3,3,2,906,1,2,5,5,67,4,-1,0,1,2
34686,43,8,1,2,2,-111,1,2,5,5,75,7,-1,0,1,2
34687,43,11,2,3,2,305,1,2,5,5,674,2,250,4,3,2
34688,42,1,3,3,2,241,1,2,5,5,704,2,-1,0,1,2
34689,32,8,1,3,2,34,1,2,5,5,321,2,-1,0,1,2
34690,27,2,1,3,2,3160,1,2,5,5,209,5,343,1,3,2
34691,28,1,2,3,2,6,1,1,5,5,211,2,278,23,2,2
34692,53,1,1,2,2,2618,1,2,5,5,185,2,165,2,3,2
34693,38,1,1,3,2,129,1,2,5,5,205,2,-1,0,1,2
34694,45,4,1,4,2,0,1,2,5,5,469,2,342,1,3,2
34695,43,4,1,4,2,176,1,2,5,5,253,2,286,1,3,2
34696,31,11,3,3,2,4888,1,2,5,5,475,4,166,2,3,2
34697,41,8,1,3,2,440,1,2,5,5,523,1,334,2,3,2
34698,30,4,3,4,2,61,1,2,5,5,36,7,165,5,2,2
34699,29,4,3,4,2,2799,1,2,5,5,371,2,-1,0,1,2
34700,41,1,1,1,2,394,1,2,5,5,52,3,-1,0,1,2
34701,34,11,3,3,2,513,1,2,5,5,165,3,169,5,2,2
34702,50,8,1,3,2,253,1,1,5,5,475,2,-1,0,1,2
34703,28,11,3,4,2,75,1,1,5,5,233,2,-1,0,1,2
34704,27,2,3,4,2,1993,1,2,5,5,102,5,-1,0,1,2
34705,35,2,1,2,2,-229,1,2,5,5,176,1,-1,0,1,2
34706,42,1,1,3,2,96,1,2,5,5,238,3,340,2,3,2
34707,47,11,1,2,2,434,1,1,5,5,278,1,-1,0,1,2
34708,31,2,3,3,2,140,1,1,5,5,111,1,-1,0,1,2
34709,54,8,1,2,2,1357,1,1,5,5,305,5,349,7,2,2
34710,30,8,3,3,2,-390,1,2,5,5,275,1,-1,0,1,2
34711,36,11,2,2,2,-127,1,2,5,5,320,1,-1,0,1,2
34712,33,4,3,4,2,0,1,2,5,5,399,2,358,5,2,2
34713,56,4,1,4,2,0,1,2,5,5,259,2,-1,0,1,2
34714,29,3,3,4,2,150,1,2,5,5,165,1,-1,0,1,2
34715,37,2,3,3,2,597,1,2,5,5,126,1,-1,0,1,2
34716,36,11,3,3,2,7503,1,2,5,5,193,1,335,1,3,2
34717,36,8,1,3,2,0,1,2,5,5,189,1,-1,0,1,2
34718,47,6,1,4,2,0,2,2,5,5,418,3,-1,0,1,2
34719,44,8,1,2,2,0,1,2,5,5,408,2,350,1,3,2
34720,37,4,2,4,2,0,1,2,5,5,74,8,351,11,3,2
34721,32,8,3,3,2,127,1,2,5,5,195,1,-1,0,1,2
34722,56,4,1,4,2,505,1,1,5,5,221,1,169,3,3,2
34723,46,11,1,4,2,342,1,1,5,5,84,1,-1,0,1,2
34724,29,11,3,4,2,41,1,1,5,5,151,1,-1,0,1,2
34725,38,11,1,3,2,414,1,2,5,5,147,1,-1,0,1,2
34726,30,8,1,2,2,-327,1,1,5,5,305,1,294,7,2,2
34727,35,8,1,3,2,225,1,2,6,5,160,7,343,2,3,2
34728,41,8,1,2,2,-7,1,2,6,5,104,2,365,2,3,2
34729,39,1,1,3,2,-311,1,2,6,5,55,2,345,2,2,2
34730,37,11,3,3,2,5436,1,2,6,5,7,11,351,1,3,2
34731,35,4,3,4,2,107,1,2,6,5,142,3,-1,0,1,2
34732,31,11,3,4,2,645,1,2,6,5,14,6,-1,0,1,2
34733,49,8,1,3,2,8545,1,1,6,5,199,7,167,1,3,2
34734,46,4,1,4,2,523,1,2,6,5,105,4,366,2,3,2
34735,59,10,1,2,2,1064,1,2,6,5,88,2,-1,0,1,2
34736,30,4,1,4,2,94,1,2,6,5,87,1,-1,0,1,2
34737,37,4,1,4,2,0,1,2,6,5,149,1,13,12,4,2
34738,37,8,1,2,2,1222,1,2,6,5,206,1,-1,0,1,2
34739,47,8,1,3,2,235,1,2,6,5,121,1,-1,0,1,2
34740,49,8,1,3,2,2039,1,2,6,5,451,1,169,2,3,1
34741,52,1,2,3,2,12,1,2,6,5,78,1,170,1,3,2
34742,35,8,1,3,2,5417,1,2,6,5,303,1,-1,0,1,2
34743,35,2,2,3,2,404,1,2,6,5,438,1,-1,0,1,2
34744,54,4,1,2,1,0,1,1,6,5,95,1,-1,0,1,2
34745,35,4,1,4,2,0,1,1,6,5,113,1,351,1,2,2
34746,60,8,1,2,2,6271,1,2,6,5,210,2,254,5,3,2
34747,51,6,1,1,2,2396,1,2,6,5,241,2,-1,0,1,2
34748,40,2,2,3,2,83,1,2,6,5,327,1,280,6,3,2
34749,34,8,1,3,2,649,1,2,6,5,224,1,363,1,2,2
34750,40,8,1,2,2,-234,1,2,6,5,275,1,-1,0,1,2
34751,49,4,1,4,2,489,1,2,6,5,65,1,358,1,3,2
34752,53,9,1,3,2,-488,1,2,6,5,207,1,342,1,3,2
34753,44,4,2,4,2,3,2,2,6,5,248,1,-1,0,1,2
34754,34,11,3,3,2,22,1,2,6,5,197,1,-1,0,1,2
34755,27,2,1,3,2,710,1,1,6,5,653,1,334,2,4,1
34756,40,1,1,3,2,1438,1,2,6,5,207,1,351,2,3,2
34757,50,11,1,3,2,0,1,2,6,5,327,1,356,1,2,2
34758,36,1,1,3,2,0,1,2,6,5,215,3,280,3,3,2
34759,23,2,3,3,2,589,1,2,6,5,62,1,-1,0,1,2
34760,45,8,1,2,2,1558,1,2,6,5,179,1,-1,0,1,2
34761,32,2,1,3,2,59,1,2,6,5,345,1,-1,0,1,2
34762,37,11,1,3,2,1784,1,2,6,5,372,1,-1,0,1,2
34763,34,2,3,4,2,18,1,2,6,5,285,1,288,17,2,2
34764,39,2,1,3,2,1101,1,2,6,5,128,3,-1,0,1,2
34765,39,2,3,3,2,4917,1,1,6,5,26,1,-1,0,1,2
34766,46,8,3,2,2,501,1,2,6,5,207,1,-1,0,1,2
34767,30,9,1,4,1,-1083,1,2,6,5,401,1,336,2,3,2
34768,39,11,2,4,1,3,2,2,6,5,488,1,-1,0,1,1
34769,42,11,1,3,2,122,1,2,6,5,74,2,-1,0,1,2
34770,58,4,1,4,2,0,1,1,6,5,293,1,351,2,3,2
34771,24,8,3,3,2,1857,1,2,6,5,473,4,-1,0,1,2
34772,29,8,1,2,2,111,1,2,6,5,14,11,-1,0,1,2
34773,31,1,1,3,2,1783,1,1,6,5,219,1,-1,0,1,2
34774,53,6,2,4,2,81,1,2,6,5,178,5,352,3,3,2
34775,33,4,3,4,2,4835,2,2,6,5,362,2,-1,0,1,2
34776,35,1,1,3,2,0,1,2,6,5,343,3,351,1,3,2
34777,29,1,3,3,2,2,1,2,6,5,403,4,-1,0,1,2
34778,32,9,3,4,2,0,1,2,6,5,767,1,-1,0,1,1
34779,57,10,1,2,2,0,1,2,6,5,62,2,273,2,3,2
34780,38,11,3,3,2,1019,1,2,6,5,249,1,-1,0,1,2
34781,27,4,3,4,2,2559,1,2,6,5,227,1,-1,0,1,2
34782,56,4,1,4,2,563,1,2,6,5,100,2,168,1,3,2
34783,42,4,1,3,2,275,1,2,6,5,139,6,-1,0,1,2
34784,44,6,1,2,2,650,1,2,6,5,142,2,-1,0,1,2
34785,26,1,3,3,2,-481,1,1,6,5,595,5,-1,0,1,2
34786,37,6,1,3,2,0,1,1,6,5,160,2,-1,0,1,2
34787,32,8,3,3,2,1143,1,1,6,5,132,1,300,1,3,2
34788,31,1,3,3,2,864,1,2,6,5,100,1,-1,0,1,2
34789,36,2,2,3,2,50,1,2,6,5,222,1,-1,0,1,2
34790,36,4,3,3,2,532,1,2,6,5,50,1,-1,0,1,2
34791,35,11,2,3,2,84,1,1,6,5,954,1,-1,0,1,1
34792,36,2,1,3,2,788,1,2,6,5,403,1,345,1,3,2
34793,41,8,1,3,2,13,1,2,6,5,106,1,-1,0,1,2
34794,37,11,2,3,2,141,1,2,6,5,848,1,364,3,3,1
34795,46,4,1,4,2,16,1,2,6,5,304,1,-1,0,1,2
34796,35,4,1,4,2,105,1,2,6,5,36,1,365,3,3,2
34797,43,8,1,3,2,388,1,1,6,5,644,1,355,2,3,2
34798,34,8,1,1,2,41,1,2,6,5,34,9,-1,0,1,2
34799,51,4,1,4,2,437,1,2,6,5,109,1,-1,0,1,2
34800,32,1,3,3,2,182,1,2,6,5,145,1,-1,0,1,2
34801,46,6,1,4,2,25204,1,1,6,5,72,1,-1,0,1,2
34802,30,11,1,3,2,616,1,2,6,5,19,1,-1,0,1,2
34803,40,4,1,4,2,-606,1,2,6,5,90,1,345,1,3,2
34804,21,1,3,3,2,3033,1,2,6,5,347,1,-1,0,1,2
34805,34,2,2,3,2,0,1,2,6,5,153,1,-1,0,1,2
34806,34,8,1,3,2,-349,1,2,6,5,208,1,365,1,3,2
34807,31,11,3,3,2,53,1,1,6,5,530,1,-1,0,1,1
34808,30,2,1,3,2,-150,1,2,6,5,174,1,365,1,3,2
34809,40,4,2,4,2,69,1,2,6,5,503,2,280,2,3,2
34810,33,2,1,4,2,281,1,2,6,5,257,1,365,1,3,2
34811,27,6,1,1,2,345,1,1,6,5,465,1,289,4,3,2
34812,40,10,1,3,2,102,2,2,6,5,168,1,-1,0,1,2
34813,24,8,3,3,2,27,1,2,6,5,404,1,338,2,3,2
34814,32,8,3,3,2,53,1,2,6,5,153,1,169,2,3,2
34815,44,4,3,4,2,3,1,2,6,5,147,1,-1,0,1,2
34816,35,2,2,3,2,-101,1,1,6,5,128,1,-1,0,1,2
34817,32,8,3,2,2,1137,1,1,6,5,274,1,-1,0,1,2
34818,39,4,3,4,2,1428,1,2,6,5,278,1,-1,0,1,2
34819,28,11,3,4,2,875,1,2,6,5,55,1,-1,0,1,2
34820,52,1,2,3,2,238,1,2,6,5,101,1,362,5,2,2
34821,28,1,3,3,2,123,1,2,6,5,115,1,359,3,3,2
34822,32,8,3,2,2,181,1,2,6,5,90,1,-1,0,1,2
34823,24,2,1,3,2,299,1,2,6,5,209,1,321,1,3,2
34824,45,3,1,3,2,56,1,2,6,5,195,1,-1,0,1,2
34825,35,1,1,3,2,302,1,2,6,5,137,1,364,1,3,2
34826,53,8,1,3,2,380,1,1,6,5,42,1,302,1,3,2
34827,35,4,3,3,2,0,1,2,6,5,495,1,-1,0,1,2
34828,49,8,2,2,2,0,1,2,6,5,305,1,281,2,3,2
34829,35,8,3,3,2,-441,1,2,6,5,151,1,-1,0,1,2
34830,26,8,3,3,2,0,1,2,6,5,340,1,-1,0,1,2
34831,28,7,3,4,2,471,1,2,6,5,209,1,-1,0,1,2
34832,34,11,2,3,2,8,1,2,6,5,569,2,-1,0,1,2
34833,44,4,1,4,2,1850,1,2,6,5,274,1,-1,0,1,2
34834,26,2,3,3,2,96,2,2,6,5,606,1,345,1,3,2
34835,30,4,2,4,2,415,1,1,6,5,984,1,343,4,3,1
34836,25,8,3,3,1,15,1,2,6,5,44,1,-1,0,1,2
34837,37,2,2,3,2,315,1,2,6,5,234,1,-1,0,1,2
34838,29,2,1,3,2,2,1,2,6,5,339,1,362,1,3,2
34839,40,9,1,3,2,311,1,2,6,5,205,1,351,2,3,2
34840,30,6,1,3,2,392,1,2,6,5,124,1,167,3,3,2
34841,37,8,1,2,2,0,1,2,6,5,226,1,363,3,2,2
34842,25,1,1,3,2,-97,1,2,6,5,143,1,-1,0,1,2
34843,39,8,1,3,2,854,1,1,6,5,181,1,-1,0,1,2
34844,44,6,1,3,2,860,1,1,6,5,96,2,295,5,3,2
34845,32,11,3,3,2,6402,1,2,6,5,158,1,167,1,4,2
34846,52,2,1,3,2,786,1,2,6,5,164,5,-1,0,1,2
34847,48,6,3,3,2,0,1,2,6,5,236,1,-1,0,1,2
34848,43,4,1,2,2,88,2,1,6,5,210,1,-1,0,1,2
34849,31,7,3,1,2,2882,1,2,6,5,158,2,-1,0,1,2
34850,36,2,3,3,2,245,1,2,6,5,159,1,-1,0,1,2
34851,44,8,1,2,2,513,1,2,6,5,338,4,-1,0,1,2
34852,34,11,1,3,2,134,1,2,6,5,159,1,-1,0,1,2
34853,37,2,3,3,2,465,1,1,6,5,116,1,-1,0,1,2
34854,39,1,1,2,2,0,2,2,6,5,49,2,282,3,3,2
34855,40,8,1,3,2,1012,1,2,6,5,410,1,-1,0,1,2
34856,33,2,2,3,1,-18,1,2,6,5,244,1,359,3,3,2
34857,53,6,1,4,2,54,1,1,6,5,123,1,169,1,3,2
34858,34,8,1,2,2,17946,1,2,6,5,258,9,-1,0,1,2
34859,46,1,2,3,2,281,1,1,6,5,267,1,-1,0,1,2
34860,34,2,1,3,2,4902,1,2,6,5,59,1,167,1,3,2
34861,32,4,1,4,2,2218,1,2,6,5,37,2,-1,0,1,2
34862,30,4,2,4,2,477,1,2,6,5,186,1,-1,0,1,2
34863,31,5,3,4,2,399,1,2,6,5,333,1,-1,0,1,2
34864,25,7,3,4,2,505,1,2,6,5,37,1,-1,0,1,2
34865,36,8,1,2,2,59,1,2,6,5,225,2,-1,0,1,2
34866,43,3,1,2,2,9,1,1,6,5,472,1,-1,0,1,2
34867,43,3,1,2,2,9262,1,2,6,5,45,1,-1,0,1,2
34868,22,1,3,3,2,3,1,2,6,5,156,1,-1,0,1,2
34869,45,4,2,3,2,0,1,2,6,5,1079,3,-1,0,1,2
34870,32,11,2,3,2,0,1,2,6,5,94,1,-1,0,1,2
34871,37,11,1,3,2,83,1,2,6,5,68,1,363,1,3,2
34872,28,8,1,2,2,60,1,2,6,5,161,1,337,1,3,2
34873,23,1,1,3,2,83,1,2,6,5,199,1,358,1,3,2
34874,38,4,3,4,2,171,1,1,6,5,60,1,272,3,3,2
34875,47,6,1,1,2,1481,1,2,6,5,64,2,364,3,3,2
34876,32,1,1,3,2,509,1,2,6,5,473,1,358,2,2,2
34877,29,1,1,3,2,0,1,1,6,5,315,1,281,15,2,2
34878,30,1,1,3,2,78,1,2,6,5,198,1,-1,0,1,2
34879,35,2,1,3,2,-244,1,1,6,5,118,1,-1,0,1,2
34880,55,8,1,2,2,1086,1,2,6,5,146,1,272,2,3,2
34881,44,8,1,2,2,-298,1,2,6,5,296,1,-1,0,1,2
34882,42,2,1,3,2,1455,1,2,6,5,364,4,-1,0,1,2
34883,33,8,2,3,2,714,1,2,6,5,208,1,344,2,2,2
34884,33,2,1,3,2,2468,1,1,6,5,84,1,282,4,3,2
34885,34,4,2,4,2,-401,1,2,6,5,378,1,-1,0,1,2
34886,37,9,1,2,2,90,1,2,6,5,39,1,363,2,3,2
34887,44,1,1,3,2,1864,1,2,6,5,10,1,-1,0,1,2
34888,41,11,1,4,2,-15,1,2,6,5,33,1,-1,0,1,2
34889,30,11,3,3,2,516,1,2,6,5,66,2,-1,0,1,2
34890,31,1,2,3,2,1016,1,2,6,5,20,1,342,1,3,2
34891,51,9,1,2,2,106,1,2,6,5,217,1,169,5,3,2
34892,31,3,3,3,2,209,1,2,6,5,193,1,-1,0,1,2
34893,34,6,1,4,2,0,1,2,6,5,611,1,183,1,3,1
34894,33,8,1,3,2,0,1,1,6,5,155,5,-1,0,1,2
34895,39,4,1,3,2,-473,1,2,6,5,318,1,-1,0,1,2
34896,42,2,2,3,2,24,1,2,6,5,219,2,-1,0,1,2
34897,42,11,3,4,2,-380,1,2,6,5,413,1,294,1,2,2
34898,31,8,3,3,2,1979,1,1,6,5,1205,1,-1,0,1,1
34899,29,8,1,3,2,751,1,2,6,5,211,1,288,5,4,2
34900,32,11,3,3,2,-569,1,2,6,5,107,1,-1,0,1,2
